timestamp,machine_id,vibration_freq,inclination_angle,fan_airflow,amplitude,stone_count,total_count,stone_residual_rate,purity
2026-06-14 10:06:09.216756,CG-STONE-001,52.38766711343107,4.253549134901123,1474.642368435616,1.3943652316473012,7,10000,0.06999999999999999,98.9610387326401
2026-06-14 10:11:09.216756,CG-STONE-001,52.59559289528682,4.326417920499244,1430.5669061518722,1.6413297951426875,3,10000,0.03,99.2810254867292
2026-06-14 10:16:09.216756,CG-STONE-001,52.82084319691949,4.216918727340783,1377.4379982899623,1.8138136562068006,6,10000,0.06,99.35477783538603
2026-06-14 10:21:09.216756,CG-STONE-001,53.30784249797171,4.288784388264724,1432.760538542899,1.800498436881691,3,10000,0.03,99.47130073561073
2026-06-14 10:26:09.216756,CG-STONE-001,52.694597254010475,3.9198846260544387,1363.4759538093454,1.7571956993970557,5,10000,0.05,99.35087777662505
2026-06-14 10:31:09.216756,CG-STONE-001,51.63594861757341,4.29503190715815,1454.5159436944537,2.055479894207054,10,10000,0.1,99.23252585832182
2026-06-14 10:36:09.216756,CG-STONE-001,52.8627230539927,4.090124882677354,1253.5494128610858,1.9577758174363242,12,10000,0.12,99.34560540626771
2026-06-14 10:41:09.216756,CG-STONE-001,51.191011834551155,4.176948373670686,1221.4087120346485,1.6190951953340862,2,10000,0.02,99.41921905690192
2026-06-14 10:46:09.216756,CG-STONE-001,53.34508465602789,3.906597542133403,1346.740910437305,1.6397905730946745,10,10000,0.1,99.18740695154956
2026-06-14 10:51:09.216756,CG-STONE-001,53.73473093784405,3.891845196766709,1427.6428997201087,1.6231734224869547,8,10000,0.08,99.12397045675554
2026-06-14 10:56:09.216756,CG-STONE-001,52.55233422249909,4.025695270739833,1335.633103415626,1.6506763388179804,6,10000,0.06,99.45432147975703
2026-06-14 11:01:09.216756,CG-STONE-001,52.87779708473359,4.234322354068216,1250.9200921029585,1.9097450376301386,7,10000,0.06999999999999999,99.49002490350675
2026-06-14 11:06:09.216756,CG-STONE-001,52.656736820066286,4.209781237057341,1264.1693097683738,2.0002052509223187,8,10000,0.08,99.32019329220434
2026-06-14 11:11:09.216756,CG-STONE-001,50.91262629386095,3.919296400164888,1200.0,1.7948643776491542,8,10000,0.08,99.40570728878784
2026-06-14 11:16:09.216756,CG-STONE-001,53.91675352924234,3.86568961839844,1369.2022195674133,1.8017680802907985,7,10000,0.06999999999999999,99.44214382111699
2026-06-14 11:21:09.216756,CG-STONE-001,51.21900384352399,4.087081458050698,1442.470632830376,1.7130163551975433,7,10000,0.06999999999999999,99.42363026117562
2026-06-14 11:26:09.216756,CG-STONE-001,52.36467568241115,3.7647647176215044,1345.8270981009534,1.902593114372531,7,10000,0.06999999999999999,99.36663707296425
2026-06-14 11:31:09.216756,CG-STONE-001,52.6460857783217,4.022124464882047,1453.5968739825285,1.6976081187831393,6,10000,0.06,99.40914769696354
2026-06-14 11:36:09.216756,CG-STONE-001,53.41629209936332,3.637108571551685,1275.512576157539,1.9030597232158142,4,10000,0.04,99.32614081962745
2026-06-14 11:41:09.216756,CG-STONE-001,53.170719430335595,4.193675052749303,1370.0940921568472,1.8429509299773374,5,10000,0.05,99.38843591341953
2026-06-14 11:46:09.216756,CG-STONE-001,53.19158904871898,4.082087271551386,1371.8652382769014,1.8211456932636105,7,10000,0.06999999999999999,99.3779959241376
2026-06-14 11:51:09.216756,CG-STONE-001,52.519685952248096,4.4036176440239405,1262.4604125072149,1.969460123713229,6,10000,0.06,99.30490752520735
2026-06-14 11:56:09.216756,CG-STONE-001,52.52440267865754,3.8381990321119743,1430.778119286735,1.6565053589222116,7,10000,0.06999999999999999,99.16198403556834
2026-06-14 12:01:09.216756,CG-STONE-001,51.715860122607204,4.543889396801354,1264.0413373751912,1.689162036632493,6,10000,0.06,99.45445557600935
2026-06-14 12:06:09.216756,CG-STONE-001,52.33420239756523,4.369324117609215,1245.6185802692141,1.850227931498177,4,10000,0.04,99.31905665460381
2026-06-14 12:11:09.216756,CG-STONE-001,52.637079893281786,3.710239705378792,1438.321261037472,1.6546759351853813,1,10000,0.01,99.04933303348152
2026-06-14 12:16:09.216756,CG-STONE-001,53.02556935758128,4.369682261125066,1234.632909898653,1.775596980090064,3,10000,0.03,99.57267454909741
2026-06-14 12:21:09.216756,CG-STONE-001,52.799084135998456,4.662404822521346,1444.4768548993493,1.9828241080519877,6,10000,0.06,99.20235045514261
2026-06-14 12:26:09.216756,CG-STONE-001,51.51882668430191,4.49729226582787,1380.8774676864039,1.645907771343906,11,10000,0.11,99.37032386657764
2026-06-14 12:31:09.216756,CG-STONE-001,52.26731013631374,4.309296069064869,1295.4509689761396,1.892874504475923,1,10000,0.01,99.45288405545122
2026-06-14 12:36:09.216756,CG-STONE-001,52.75866283092345,4.509010538916947,1390.4828176308854,1.597406357158774,2,10000,0.02,99.36014665769483
2026-06-14 12:41:09.216756,CG-STONE-001,53.00504656422918,4.352413489675766,1395.8999880289487,1.750095221426154,4,10000,0.04,99.41351608305764
2026-06-14 12:46:09.216756,CG-STONE-001,51.93456838688024,4.1062708474673935,1368.1166680262866,1.3425608983324437,5,10000,0.05,98.80144282207615
2026-06-14 12:51:09.216756,CG-STONE-001,53.50763059329487,4.535559078224999,1319.13126724647,1.8190632126473842,5,10000,0.05,99.54628002886685
2026-06-14 12:56:09.216756,CG-STONE-001,52.91807026504393,4.4430665441390005,1366.1841919403919,1.8564913214367464,3,10000,0.03,99.48173121535048
2026-06-14 13:01:09.216756,CG-STONE-001,51.90052752704892,4.439142387241663,1380.4523786308819,1.6359683209773899,3,10000,0.03,99.40125625393031
2026-06-14 13:06:09.216756,CG-STONE-001,51.40401647967534,4.0154578017295535,1368.5563019497379,1.5815679302218877,9,10000,0.09,99.11707829782297
2026-06-14 13:11:09.216756,CG-STONE-001,52.256025422789186,3.330058457368007,1326.7358523214455,1.7604656401650811,5,10000,0.05,99.4123890746265
2026-06-14 13:16:09.216756,CG-STONE-001,53.22903388453192,4.631244636297605,1544.0452032595078,1.9710844114635537,6,10000,0.06,99.33340990372194
2026-06-14 13:21:09.216756,CG-STONE-001,53.025409758914165,3.9176834441020096,1387.5997213331766,1.7213420994921445,7,10000,0.06999999999999999,99.28986098763068
2026-06-14 13:26:09.216756,CG-STONE-001,51.758396691029056,4.287859519035823,1339.0560655044094,1.837592517191421,6,10000,0.06,99.38161347623766
2026-06-14 13:31:09.216756,CG-STONE-001,52.3625289028782,3.964687767313146,1372.2064706341148,1.7257410168952632,8,10000,0.08,99.44342327163463
2026-06-14 13:36:09.216756,CG-STONE-001,52.7049890086405,4.121682286580609,1327.9961149912467,1.5216995133124802,8,10000,0.08,99.12828729830882
2026-06-14 13:41:09.216756,CG-STONE-001,50.54082497350353,5.0,1200.0,1.7398003924353724,2,10000,0.02,99.12660412309941
2026-06-14 13:46:09.216756,CG-STONE-001,52.58751688691072,5.0,1398.5773051444671,1.9609892307460726,6,10000,0.06,99.14186532648888
2026-06-14 13:51:09.216756,CG-STONE-001,51.554098519639744,4.1636113506773125,1330.970469489696,1.9454519183232712,4,10000,0.04,99.28433921810768
2026-06-14 13:56:09.216756,CG-STONE-001,53.150515763749524,4.018583591372177,1475.4745179013898,1.7314918164588189,4,10000,0.04,99.34273135480721
2026-06-14 14:01:09.216756,CG-STONE-001,53.18165928056287,4.425962068938884,1258.0125849409858,2.1137453226550997,10,10000,0.1,99.15303254688067
2026-06-14 14:06:09.216756,CG-STONE-001,51.20086432402036,3.8176576393809,1375.7059003256759,1.7359257148787057,5,10000,0.05,99.5669793158016
2026-06-14 14:11:09.216756,CG-STONE-001,51.72666753515931,3.8322624153634313,1358.9957594968068,1.5465643570905634,4,10000,0.04,99.14221715358919
2026-06-14 14:16:09.216756,CG-STONE-001,53.66487842006703,3.839770300925621,1454.4764080596808,1.630457128781325,6,10000,0.06,99.11935281931056
2026-06-14 14:21:09.216756,CG-STONE-001,53.69742289702012,4.1675775734130704,1333.4850112152017,1.652532458145689,6,10000,0.06,99.2281032656249
2026-06-14 14:26:09.216756,CG-STONE-001,52.60658071470466,3.947341805666323,1295.5167938732325,1.8398825996420263,5,10000,0.05,99.39688089013772
2026-06-14 14:31:09.216756,CG-STONE-001,52.37521740310788,4.030221134597135,1434.5951458708062,1.6276538480381888,6,10000,0.06,99.32622527287418
2026-06-14 14:36:09.216756,CG-STONE-001,52.83166565872475,3.8159407414614614,1295.1927499329654,1.671127894262389,3,10000,0.03,99.23605167069292
2026-06-14 14:41:09.216756,CG-STONE-001,52.57417466262248,4.403664173706021,1352.39236824883,1.915138384618935,4,10000,0.04,99.23491806453644
2026-06-14 14:46:09.216756,CG-STONE-001,51.95846356551317,4.480985249356405,1313.9914040051399,1.786651898535565,9,10000,0.09,99.41824381149429
2026-06-14 14:51:09.216756,CG-STONE-001,51.85857713981393,3.7874739416580274,1492.328552247917,1.8646792084679589,1,10000,0.01,99.54277449490694
2026-06-14 14:56:09.216756,CG-STONE-001,51.512069840419926,4.387643471058801,1316.2710757979514,1.6736350952892203,4,10000,0.04,99.39773412281376
2026-06-14 15:01:09.216756,CG-STONE-001,52.60361993133248,4.283232767268518,1413.7360605615982,1.6266103679311892,2,10000,0.02,99.24329019249228
2026-06-14 15:06:09.216756,CG-STONE-001,53.471298269038314,4.0199127994131425,1277.5890147054106,1.8043279868208135,2,10000,0.02,99.49832102054881
2026-06-14 15:11:09.216756,CG-STONE-001,53.194143506249766,4.023639607605017,1403.7105258823128,1.8908353259351636,5,10000,0.05,99.58304019867474
2026-06-14 15:16:09.216756,CG-STONE-001,52.24824570775592,3.953410894383924,1395.9310588679339,1.911454073866942,6,10000,0.06,99.354187341688
2026-06-14 15:21:09.216756,CG-STONE-001,52.23160229341493,3.280335433477788,1200.0,1.5651801176307385,8,10000,0.08,99.13221317536124
2026-06-14 15:26:09.216756,CG-STONE-001,53.49416673793573,3.8567483495168684,1388.0753173975272,1.8442911953205903,6,10000,0.06,99.39463232601257
2026-06-14 15:31:09.216756,CG-STONE-001,51.23225866062552,3.8441904375441913,1377.849645962387,1.7859146571355793,9,10000,0.09,99.46654903363542
2026-06-14 15:36:09.216756,CG-STONE-001,50.81132961278019,4.663695563704794,1200.0,1.7652313749767037,6,10000,0.06,99.22968721442415
2026-06-14 15:41:09.216756,CG-STONE-001,52.16586925929878,3.95577767765704,1463.993171677583,1.8097846088333402,9,10000,0.09,99.4701428558177
2026-06-14 15:46:09.216756,CG-STONE-001,52.28160293792315,4.142290623489875,1492.6878708175382,1.700340403453598,5,10000,0.05,99.27608986969092
2026-06-14 15:51:09.216756,CG-STONE-001,51.74016261072587,4.010133313684317,1333.0235821755525,1.7224358259712425,5,10000,0.05,99.45036289437921
2026-06-14 15:56:09.216756,CG-STONE-001,51.793405978266414,4.315175897265508,1390.6870998276697,1.7357446852581522,3,10000,0.03,99.5099951957189
2026-06-14 16:01:09.216756,CG-STONE-001,53.168521586770524,4.627494603371881,1292.1139574079257,1.9770292919805805,5,10000,0.05,99.2782238338757
2026-06-14 16:06:09.216756,CG-STONE-001,52.8297013698126,3.923617141453899,1251.743041527166,1.9325850038669627,7,10000,0.06999999999999999,99.30090412824033
2026-06-14 16:11:09.216756,CG-STONE-001,52.00780783655324,4.0426683496475855,1290.7061171008295,1.9015126919105334,2,10000,0.02,99.33737790345421
2026-06-14 16:16:09.216756,CG-STONE-001,51.77149276962818,4.32141883297347,1289.2106630595538,1.8508147575238851,4,10000,0.04,99.31767338106074
2026-06-14 16:21:09.216756,CG-STONE-001,51.897341136348096,3.9941551980173813,1320.3707296858252,1.8042551283434871,9,10000,0.09,99.49544108638828
2026-06-14 16:26:09.216756,CG-STONE-001,52.17137911477252,3.855521482195716,1288.2748204384832,1.6906693505838517,8,10000,0.08,99.49981640757477
2026-06-14 16:31:09.216756,CG-STONE-001,51.95272968075585,4.32355114741905,1277.0451453618539,1.506285075221608,2,10000,0.02,99.33341933460393
2026-06-14 16:36:09.216756,CG-STONE-001,51.882830063969195,4.108975145705718,1248.8656113116488,1.5551828915950552,5,10000,0.05,99.25466686777317
2026-06-14 16:41:09.216756,CG-STONE-001,52.3954454872695,4.6832127379188115,1311.8027088735976,1.8769782155091146,4,10000,0.04,99.47632569731545
2026-06-14 16:46:09.216756,CG-STONE-001,52.68431550680646,4.333558529905591,1428.6900845206073,2.053824676442273,5,10000,0.05,99.13711035179192
2026-06-14 16:51:09.216756,CG-STONE-001,51.342348821871376,4.21974863882535,1225.4106461947608,1.6656477288937521,9,10000,0.09,99.48346572996968
2026-06-14 16:56:09.216756,CG-STONE-001,52.549450790016174,4.198928889298333,1425.7548514388197,1.5933839831115275,6,10000,0.06,99.1439086753139
2026-06-14 17:01:09.216756,CG-STONE-001,51.186765503921855,4.421080356086459,1358.5208007249357,1.521968543909003,2,10000,0.02,99.25574633337574
2026-06-14 17:06:09.216756,CG-STONE-001,52.757206345981714,4.057772068432819,1372.9174969537921,1.8470954592688809,7,10000,0.06999999999999999,99.38802965535079
2026-06-14 17:11:09.216756,CG-STONE-001,51.3686737088825,4.2994771513438295,1260.7563463875038,1.8611410705623324,6,10000,0.06,99.28045160243744
2026-06-14 17:16:09.216756,CG-STONE-001,52.686961971299475,4.003396557200831,1410.7685095350248,1.8818449029008697,4,10000,0.04,99.52523970020789
2026-06-14 17:21:09.216756,CG-STONE-001,51.38551724431197,4.586383507059884,1471.0533155453634,1.5288060193726285,4,10000,0.04,99.22786357341127
2026-06-14 17:26:09.216756,CG-STONE-001,52.56254556251414,4.243271974633196,1255.1630874145278,1.4879723986539264,6,10000,0.06,99.11774802893726
2026-06-14 17:31:09.216756,CG-STONE-001,52.449712696132934,4.35415728107261,1298.6371481749527,1.6262158710971442,6,10000,0.06,99.38755172461484
2026-06-14 17:36:09.216756,CG-STONE-001,52.21796687768071,4.35352267281708,1285.5047696434085,1.5326300704228342,5,10000,0.05,99.09077685643342
2026-06-14 17:41:09.216756,CG-STONE-001,53.006808492201245,4.272560717130187,1503.1759941275477,1.7445118646083078,5,10000,0.05,99.28254954539086
2026-06-14 17:46:09.216756,CG-STONE-001,52.375173870998864,3.8416407466870854,1298.701126437888,1.5714557713469242,6,10000,0.06,99.24676985270631
2026-06-14 17:51:09.216756,CG-STONE-001,52.11325457125599,4.2801002955410095,1287.8715719943216,1.7709060952918398,6,10000,0.06,99.30427759713793
2026-06-14 17:56:09.216756,CG-STONE-001,50.47932983877526,4.486883988992974,1479.539091326019,1.71786846617411,1,10000,0.01,99.57188010921253
2026-06-14 18:01:09.216756,CG-STONE-001,52.39652048528705,3.8357912715658578,1354.615139096553,1.7028127917000988,12,10000,0.12,99.3682293379159
2026-06-14 18:06:09.216756,CG-STONE-001,52.192154838598654,3.691836955460654,1200.0,1.709163666146278,4,10000,0.04,99.41143450507697
2026-06-14 18:11:09.216756,CG-STONE-001,51.67373240500009,4.044810091998476,1217.699660273786,1.771015387969299,5,10000,0.05,99.36770050825787
2026-06-14 18:16:09.216756,CG-STONE-001,52.13736424309234,4.490972744243331,1302.4410334446145,1.8211270608076906,8,10000,0.08,99.33862748335663
2026-06-14 18:21:09.216756,CG-STONE-001,51.45326938992805,4.186575581228222,1403.6701739273337,1.5703167800571158,6,10000,0.06,99.26620769815426
2026-06-14 18:26:09.216756,CG-STONE-001,52.560117937496294,4.145971195759788,1267.781838159501,1.7293177301998641,4,10000,0.04,99.33441166738224
2026-06-14 18:31:09.216756,CG-STONE-001,52.11443737404013,3.8240085097299126,1200.0,1.9286136893131598,6,10000,0.06,99.3923197999044
2026-06-14 18:36:09.216756,CG-STONE-001,53.9315186216862,3.700108930058161,1329.9371074403068,1.72465988428982,5,10000,0.05,99.30458786283289
2026-06-14 18:41:09.216756,CG-STONE-001,52.36090069203648,4.181515104492329,1455.3608302208806,2.044911894210259,7,10000,0.06999999999999999,99.28606395661879
2026-06-14 18:46:09.216756,CG-STONE-001,52.40644230516261,4.452604490958129,1301.234823598553,1.6966367403649631,7,10000,0.06999999999999999,99.32902642654913
2026-06-14 18:51:09.216756,CG-STONE-001,54.448700226261394,3.814299161313709,1301.5694272917885,2.0804996822291244,7,10000,0.06999999999999999,99.17202705064801
2026-06-14 18:56:09.216756,CG-STONE-001,52.10831727283273,3.980638561697049,1364.1826923873432,1.5857946431104988,5,10000,0.05,99.2382860783196
2026-06-14 19:01:09.216756,CG-STONE-001,52.529490138109736,3.786657163485682,1573.697965826173,1.7330940940276287,5,10000,0.05,99.36397085320253
2026-06-14 19:06:09.216756,CG-STONE-001,51.7360949135422,4.025301013271988,1333.0399506955287,1.879583617600822,5,10000,0.05,99.43487000452252
2026-06-14 19:11:09.216756,CG-STONE-001,52.839470045911476,4.043500771782941,1289.027426631405,1.962906335750669,6,10000,0.06,99.45061477765319
2026-06-14 19:16:09.216756,CG-STONE-001,52.659016069619284,4.282037282780421,1207.7941518382368,2.0041316013561032,7,10000,0.06999999999999999,99.2231676187993
2026-06-14 19:21:09.216756,CG-STONE-001,52.45102640316515,4.0636510300797,1497.6445973466348,1.823024840144445,6,10000,0.06,99.55381763844116
2026-06-14 19:26:09.216756,CG-STONE-001,51.6769727124,3.830881187670598,1401.2092857945054,1.5382809685704806,7,10000,0.06999999999999999,99.35320868410885
2026-06-14 19:31:09.216756,CG-STONE-001,53.103043989940055,4.106400668975418,1412.8245591732707,1.9114229105629426,6,10000,0.06,99.35981823644033
2026-06-14 19:36:09.216756,CG-STONE-001,50.76000694202837,4.214248782236979,1304.095605182022,1.675020395324124,6,10000,0.06,99.60000185003084
2026-06-14 19:41:09.216756,CG-STONE-001,50.4059788741577,3.927749929646934,1456.4231427405803,1.9179055208064946,7,10000,0.06999999999999999,99.31437955042492
2026-06-14 19:46:09.216756,CG-STONE-001,51.42153933273805,3.855758138783454,1292.2821412922747,1.8397673263126968,5,10000,0.05,99.42462841744187
2026-06-14 19:51:09.216756,CG-STONE-001,52.46819774196683,4.61671594553483,1326.6397175968762,1.5675558672675063,6,10000,0.06,99.1825464053691
2026-06-14 19:56:09.216756,CG-STONE-001,51.97964710368933,3.820012649609468,1367.9470220861556,1.7873465338613461,6,10000,0.06,99.46590791459026
2026-06-14 20:01:09.216756,CG-STONE-001,51.043712216887045,3.649826303483702,1218.7564205719486,1.778384084359433,2,10000,0.02,99.60478865500824
2026-06-14 20:06:09.216756,CG-STONE-001,51.595548691913784,4.0093766327066,1413.8455152863846,1.7916094674706737,3,10000,0.03,99.58965784931075
2026-06-14 20:11:09.216756,CG-STONE-001,51.8490749244584,4.008383975868012,1207.892191839686,1.8767798520972216,1,10000,0.01,99.31463207495699
2026-06-14 20:16:09.216756,CG-STONE-001,52.33238897618774,4.707997952997564,1409.127885834527,1.917051070525741,7,10000,0.06999999999999999,99.1251082216746
2026-06-14 20:21:09.216756,CG-STONE-001,52.051814641463096,4.351750623042806,1353.5587116227605,2.046107773823126,6,10000,0.06,99.08819118911107
2026-06-14 20:26:09.216756,CG-STONE-001,51.46391250038145,3.95685516924745,1486.8945139654088,1.7041255367757924,5,10000,0.05,99.41549872993482
2026-06-14 20:31:09.216756,CG-STONE-001,52.2712479088655,3.7649936064437286,1414.6499346886114,1.7533493892707233,6,10000,0.06,99.46096524522522
2026-06-14 20:36:09.216756,CG-STONE-001,51.477359211782236,4.147873365189015,1371.0348016884802,1.695905336242934,5,10000,0.05,99.35946108299514
2026-06-14 20:41:09.216756,CG-STONE-001,51.53600135629912,4.629416571947931,1257.448317467104,1.7919684808500602,7,10000,0.06999999999999999,99.51659119360156
2026-06-14 20:46:09.216756,CG-STONE-001,50.98072149957573,3.9002805679713144,1392.38214044142,1.7368730157767747,4,10000,0.04,99.50293154685423
2026-06-14 20:51:09.216756,CG-STONE-001,52.00025170531618,4.10691757003487,1441.0587192400112,1.9164449397220225,1,10000,0.01,99.38071029602303
2026-06-14 20:56:09.216756,CG-STONE-001,52.016333273355826,3.6556465150195896,1324.6942696708422,1.6362479844686293,7,10000,0.06999999999999999,99.17746878575836
2026-06-14 21:01:09.216756,CG-STONE-001,50.98515247526983,3.8512517694623796,1338.093655033027,1.9744006850396347,10,10000,0.1,99.32692002011436
2026-06-14 21:06:09.216756,CG-STONE-001,52.89821690301793,4.692197301586698,1384.8646490246708,1.8199594072740217,5,10000,0.05,99.55283545192775
2026-06-14 21:11:09.216756,CG-STONE-001,51.99983618585854,4.038136082543199,1441.6833783135055,1.8333307349179022,2,10000,0.02,99.48720605943305
2026-06-14 21:16:09.216756,CG-STONE-001,51.839948350799524,4.380312148862463,1364.7544408865033,1.4278775001543926,7,10000,0.06999999999999999,99.1664417490654
2026-06-14 21:21:09.216756,CG-STONE-001,50.65821325979378,4.02517164866615,1445.094570107567,1.649104422010804,1,10000,0.01,99.45814568383399
2026-06-14 21:26:09.216756,CG-STONE-001,52.96793825516349,4.051804846609392,1240.9062148136513,1.777398281352257,4,10000,0.04,99.52873974674837
2026-06-14 21:31:09.216756,CG-STONE-001,51.9051227129491,3.5037384994656953,1390.7354062397924,1.603311734323973,4,10000,0.04,99.20138094376226
2026-06-14 21:36:09.216756,CG-STONE-001,50.61517554790388,4.076423302708612,1290.6526043000906,1.8490380157505761,5,10000,0.05,99.32100494984843
2026-06-14 21:41:09.216756,CG-STONE-001,52.142027764751916,4.127910433521534,1311.4294332975137,1.6366970391726212,6,10000,0.06,99.29112651865624
2026-06-14 21:46:09.216756,CG-STONE-001,51.82359363407737,4.319325214779466,1435.6394741455752,1.7190948362525171,9,10000,0.09,99.3485517147731
2026-06-14 21:51:09.216756,CG-STONE-001,51.2704926200948,3.9879324865802555,1409.9326844286275,1.6111463702550755,5,10000,0.05,99.34691835092423
2026-06-14 21:56:09.216756,CG-STONE-001,51.457764864115745,4.8573863656228875,1240.7328715439462,1.7128201272529548,3,10000,0.03,99.48912770475714
2026-06-14 22:01:09.216756,CG-STONE-001,51.00348864836838,4.4634389270971955,1345.5021236056111,1.4843703443232705,6,10000,0.06,99.1664682824743
2026-06-14 22:06:09.216756,CG-STONE-001,51.943323323290166,3.6993483875671545,1304.8680091716371,1.986627280910255,8,10000,0.08,99.24163834402519
2026-06-14 22:11:09.216756,CG-STONE-001,52.425278152699434,4.175490984077273,1296.2254120602297,1.6700601766234777,6,10000,0.06,99.21814147229476
2026-06-14 22:16:09.216756,CG-STONE-001,51.956672014399054,4.1864911446445605,1407.0997062996446,1.8062216247038085,5,10000,0.05,99.50258866938728
2026-06-14 22:21:09.216756,CG-STONE-001,53.87079743778741,4.296882874380209,1249.3674991743528,1.9175306141870174,5,10000,0.05,99.41179936858764
2026-06-14 22:26:09.216756,CG-STONE-001,52.20769575905012,4.192953610285215,1455.0867964957727,1.6704105906195017,4,10000,0.04,99.35986547751686
2026-06-14 22:31:09.216756,CG-STONE-001,52.27905267375408,4.154933640425513,1439.651824392544,1.8552104631841553,7,10000,0.06999999999999999,99.4662443251288
2026-06-14 22:36:09.216756,CG-STONE-001,51.30652840520924,4.713417742295809,1282.6317086079011,1.748314295791361,5,10000,0.05,99.4146048058255
2026-06-14 22:41:09.216756,CG-STONE-001,51.84773372803955,4.0795062569870595,1433.1314717636612,1.8216279871029104,8,10000,0.08,99.45882995145432
2026-06-14 22:46:09.216756,CG-STONE-001,52.89645173880833,4.146239509520167,1332.4459998662774,1.8377930767420094,4,10000,0.04,99.45177223002906
2026-06-14 22:51:09.216756,CG-STONE-001,51.86543224259538,4.285122410442912,1333.5197315827322,1.8002195564366983,3,10000,0.03,99.44099842263435
2026-06-14 22:56:09.216756,CG-STONE-001,52.823870365804524,4.259489784208549,1381.110182509607,1.9212120731632898,3,10000,0.03,99.30245949890573
2026-06-14 23:01:09.216756,CG-STONE-001,53.5630996773117,4.130056860970139,1391.0042360104585,1.9075971823003128,6,10000,0.06,99.41024842027852
2026-06-14 23:06:09.216756,CG-STONE-001,52.54336278297905,4.58683536040988,1475.1836439266658,1.9540710247166675,5,10000,0.05,99.22518973233007
2026-06-14 23:11:09.216756,CG-STONE-001,51.66858584660816,4.425369746005009,1277.11927578648,1.9722162765367897,9,10000,0.09,99.2147778487879
2026-06-14 23:16:09.216756,CG-STONE-001,52.79727792829284,4.669303097027812,1340.2552577422339,1.783898295493904,5,10000,0.05,99.44379089936699
2026-06-14 23:21:09.216756,CG-STONE-001,51.77046973156635,4.393446762722969,1338.5522404423018,1.8565350139020587,6,10000,0.06,99.28515476379783
